,asset_id,name,owner,seller,buyer,burnable,date,price_usd,media,coll_name,coll_author,coll_market_fee
197026,1099545807981,Get Your Xtra Card,3cleo.wam,acnb2.wam,3cleo.wam,True,2022-03-28,0.03,https://ipfs.atomichub.io/ipfs/https://gateway.pinata.cloud/ipfs/QmXJCj89QooTys3VshymM82NG41GuskHxaiSt1EmxhvSeG,powerfulcard,.5rqy.wam,0.12
197131,1099597833737,Flipy,oklra.wam,h1tag.wam,oklra.wam,True,2022-03-26,26.58,https://ipfs.atomichub.io/ipfs/QmRqu5JjJgPTVseTj2m4FokfuToSNdEzZyR5945mPAHiDg,monsterfight,monsterfight,0.05
197132,1099679933927,Shnazzy E-Girl 7790,ncyko.c.wam,macmancrypto,ncyko.c.wam,True,2022-03-27,4.28,https://ipfs.atomichub.io/ipfs/QmbE1RUVv93Sxv1GdyqJ6paxoJwr1QmW6MT8cgeArhkv1f,shnazzegirls,k.pko.c.wam,0.15
197137,1099685043342,Staff of Resistance,uhx2m.c.wam,gzkx4.wam,uhx2m.c.wam,True,2022-03-27,13.16,https://ipfs.atomichub.io/ipfs/QmZmf5mQT4NcxtXNNP7AExCNLTzDRtnDij43w3p6ZhvAep,elementalwar,3e4wo.wam,0.05
197221,1099677960960,Operatic Horror,maxcollected,rkrr4.wam,maxcollected,True,2022-03-26,0.39,https://ipfs.atomichub.io/ipfs/Qmc1vwBdwac8yXVvdrTjYhW3M2yL6vYHP8fMo1nNFah8w8,ultrahorrors,gtyaw.wam,0.08
197371,1099584251523,FRINGED LOOSESTRIFE,oekye.wam,lraw2.wam,oekye.wam,True,2022-03-29,0.34,https://ipfs.atomichub.io/ipfs/QmTSfUWi8c2uZMXFEhpBp9LD6JonKhgobn68urYKRGooeW,honeyfarmers,honeyfarmers,0.06
197435,1099667079793,Spikony,t.iuy.wam,at1cm.wam,t.iuy.wam,True,2022-03-30,2.81,https://ipfs.atomichub.io/ipfs/QmeCsLqtFgNGjKRT5FC1gVdamQTFUfMHmKQMrW4WDYcwZE,unaxxtrdcrds,jvgr.wam,0.06
197447,1099679264212,Owster Rotwell,splintrlands,xknaa.wam,a4pvu.wam,True,2022-03-26,11.57,https://ipfs.atomichub.io/ipfs/https://d36mxiodymuqjm.cloudfront.net/cards_by_level/dice/Owster%20Rotwell_lv1.png,splintrlands,splintrlands,0.05
197456,1099587391580,Ocean Oil Platforms,edoxo.wam,.fzqy.wam,edoxo.wam,True,2022-03-27,2.3,https://ipfs.atomichub.io/ipfs/https://wrskn.io/001/foil/166,warsaken,warsaken,0.05
197466,1099685559689,Steel Brooch,nftpandawofg,wuvmi.c.wam,iluzs.wam,True,2022-03-27,4.26,https://ipfs.atomichub.io/ipfs/QmbQ5XJDUAk5fj5Uw5kKKRUe1S51WkaG3pDfJCBkkWsxYx,nftpandawaxp,z5mue.wam,0.08
197478,1099631493795,Plow Epoxy Nifty,rtvgw.wam,hjhvw.wam,rtvgw.wam,False,2022-03-27,75.67,https://ipfs.atomichub.io/ipfs/https://land.milliononmars.io/plow-epoxy-nifty.png,onmars,onmars,0.06
197561,1099582782889,Dispatched Agent,zxibk.wam,mrjew.wam,zxibk.wam,True,2022-03-26,0.08,https://ipfs.atomichub.io/ipfs/https://wrskn.io/001/full/179,warsaken,warsaken,0.05
197576,1099659597571,Peter #1086,supply.zos,gbc.g.c.wam,nvt2u.c.wam,True,2022-03-26,32.8,https://ipfs.atomichub.io/ipfs/QmdMUeTqQSATRmh5EPBAaT74X3ER2Pd93zLzViQpF86MfK,zos,zos,0.06
197639,1099631023606,C3 Common Piece,l2.lo.c.wam,3hzrs.wam,l2.lo.c.wam,True,2022-03-26,0.0,https://ipfs.atomichub.io/ipfs/QmRQ92JMcC1EBG5mnCrPaySZUQnexbDf2pZZSVsUWszcN2,puzzlr,puzzlr,0.05
197658,1099578793294,Owly Distract - Battle Set,5xfb2.wam,q.er2.wam,5xfb2.wam,True,2022-03-27,1.38,https://ipfs.atomichub.io/ipfs/QmRnxX6Eza4u8AZ3Fi9rvYDXda6ZfyoosvKAMQKTRYWQGF,strattonsire,ekar4.wam,0.05
197664,1099544387300,Chickcolix - Uncommon Set,.iaeo.wam,q.er2.wam,.iaeo.wam,True,2022-03-28,0.98,https://ipfs.atomichub.io/ipfs/QmVXg1r2VHcyXVH8U337CVgBqQdWfUWAvzt4J17omwugCh,strattonsire,ekar4.wam,0.05
197665,1099543643359,Crocoss - Uncommon Set,.iaeo.wam,q.er2.wam,.iaeo.wam,True,2022-03-28,1.06,https://ipfs.atomichub.io/ipfs/QmRXaiBKUxCqZpgvY1obaPrb7XJMsiJZdYvYisHxpes3eg,strattonsire,ekar4.wam,0.05
197674,1099544060035,Chimpeat - Uncommon Set,.iaeo.wam,q.er2.wam,.iaeo.wam,True,2022-03-27,0.69,https://ipfs.atomichub.io/ipfs/QmSGefJAKG6DQzCeK8GdTSK7d4kNbSs3bc7ZxsHEm3TTC4,strattonsire,ekar4.wam,0.05
197675,1099544328075,Tortoros - Uncommon Set,5xfb2.wam,q.er2.wam,5xfb2.wam,True,2022-03-27,0.7,https://ipfs.atomichub.io/ipfs/QmcoCvohwyewP7mPsSD63aW9gLPfHR1n4xSBrhGzUN1Lu2,strattonsire,ekar4.wam,0.05
197762,1099553933159,MR CENZ 18,staking.r2,3hzrs.wam,n4u1..c.wam,True,2022-03-26,0.06,https://ipfs.atomichub.io/ipfs/QmUfzgS6HTbopZJrQgvX5LYeFJKeX8p2UkY22U1WeFL8qA/cards/uncommon/018.png,graffiti.r2,graffiti.r2,0.08
197873,1099620534763,Joker hat,officeassets,yqt2i.c.wam,rjw...c.wam,True,2022-03-27,3.29,https://ipfs.atomichub.io/ipfs/QmWjqGYZVe1M4yXa1nH3SVnmUhs1ZnkkTiX2LRQrKyy4sG,officelandio,officelandio,0.05
197880,1099540206521,MR CENZ 24,staking.r2,3hzrs.wam,sf4fu.wam,True,2022-03-26,0.3,https://ipfs.atomichub.io/ipfs/QmUfzgS6HTbopZJrQgvX5LYeFJKeX8p2UkY22U1WeFL8qA/cards/legendary/024.gif,graffiti.r2,graffiti.r2,0.08
197887,1099583121947,Pqno,rawkingofwax,3hzrs.wam,rawkingofwax,True,2022-03-26,0.03,https://ipfs.atomichub.io/ipfs/Qmem9WogrP2W4hVTfnXmJqoXy8BttGML5LQe9Du6XunPAx,aetherfaucet,3ssr.wam,0.05
197962,1099685529664,Champion fighter 46 (2/4),btybe.wam,slwqy.wam,btybe.wam,True,2022-03-26,4.69,https://ipfs.atomichub.io/ipfs/QmaZDPHUjw8b2JgcUL5Sg7qKWMECKf1P3iqadsn158pUMh,baddays.r2,baddays.r2,0.06
197986,1099685530512,Champion fighter 34 (4/4),1.baw.wam,slwqy.wam,1.baw.wam,True,2022-03-27,4.94,https://ipfs.atomichub.io/ipfs/QmZ7Rf72Rerr188teATXZg3EtqvshuQwcYJ8GDdaTNVriA,baddays.r2,baddays.r2,0.06
198033,1099678717438,Waxy [DYGYCON 8],lqw2e.c.wam,.csrq.wam,lqw2e.c.wam,True,2022-03-26,1.56,https://ipfs.atomichub.io/ipfs/QmZXabSzzaLxLkviYE5mNNN3Lhm5YHkLUH1XhXPT4XKRyj,waxxycollect,givememynfts,0.1
198187,1099586692349,Blueberry,godsbutthole,aewj2.wam,p2ruw.wam,False,2022-03-27,1.58,https://ipfs.atomichub.io/ipfs/QmXVmxN3KpDAhXH4DCiHNxYRqPang8Y5HSDkBhNAoTTNWg,stoned42onft,swghe.wam,0.05
198482,1099568761738,Hydra,3qsb4.wam,eowb.wam,3qsb4.wam,True,2022-03-29,0.34,https://ipfs.atomichub.io/ipfs/QmSVoGupnb36iScviQmC7LLAAPLQLG7YFjKM4XmDnkeLTF,voidsupernft,voidsupernft,0.07
198483,1099568765291,Amaterasu Omikami,3qsb4.wam,eowb.wam,3qsb4.wam,True,2022-03-29,0.34,https://ipfs.atomichub.io/ipfs/QmWhELNG9ksdyZQXocrpN3baYuAZuVLqnbbjyh63HQVFrT,voidsupernft,voidsupernft,0.07
198485,1099568821145,Genghis Khan,3qsb4.wam,eowb.wam,3qsb4.wam,True,2022-03-29,0.34,https://ipfs.atomichub.io/ipfs/QmTNF73nDyqkDnsnUDU4EhoBJXZEckXoXRLGPdm3iwxY9f,voidsupernft,voidsupernft,0.07
198487,1099568782082,Takeda Shingen,atomicmarket,eowb.wam,.dgbe.wam,True,2022-03-26,0.31,https://ipfs.atomichub.io/ipfs/QmUmrAr8JHgFNq2ndyQ1V165SuDxjiQSP7rPG1KLGynPAK,voidsupernft,voidsupernft,0.07
198488,1099568786254,Laxmi Bai,atomicmarket,eowb.wam,.dgbe.wam,True,2022-03-26,0.31,https://ipfs.atomichub.io/ipfs/QmYiJiSmXx9v42AtrEZHQVMc1G98hZPnLdwaqYtHzXXpcg,voidsupernft,voidsupernft,0.07
198508,1099679923512,Shnazzy E-Girl 7700,bsyru.wam,macmancrypto,bsyru.wam,True,2022-03-26,5.63,https://ipfs.atomichub.io/ipfs/Qmd5gAofX7koU86GdTvCM756nBJZ1bjdeGMH7NFaLicyYr,shnazzegirls,k.pko.c.wam,0.15
198544,1099512330797,Monster Hunter,zumaw.wam,gzpqu.wam,zumaw.wam,False,2022-03-30,3.56,https://ipfs.atomichub.io/ipfs/QmcXVuHRS69fva9casTYdH14zfLscrBCvX7KWhSxm3DYZk/Kog/no_foil/rare/3-31-9-14-0_front.png,kogsofficial,kogsofficial,0.06
198547,1099679723514,Shnazzy E-Girl 6815,vs4b2.wam,macmancrypto,vs4b2.wam,True,2022-03-27,4.94,https://ipfs.atomichub.io/ipfs/QmXXSfwVjV4chRD6J8dmhPvFERotLRZroceMQoJvVUbmuV,shnazzegirls,k.pko.c.wam,0.15
198558,1099545969925,Protective Porter,staking.r2,sr5r.wam,sf4fu.wam,True,2022-03-26,0.5,https://ipfs.atomichub.io/ipfs/QmRr3t3P4j3vyJq4GGiqHh3rGBMwMxXxEYxPeHo456xrSv/cards/epic/35a.gif,lunapark.r2,lunapark.r2,0.08
198602,1099545988344,The Jar,staking.r2,sr5r.wam,5m3r2.wam,True,2022-03-27,0.3,https://ipfs.atomichub.io/ipfs/QmRr3t3P4j3vyJq4GGiqHh3rGBMwMxXxEYxPeHo456xrSv/cards/sketch/14.png,lunapark.r2,lunapark.r2,0.08
198640,1099538645448,Robber Gnomie | Fragment,gnomtoolshed,eowb.wam,bmsbo.wam,True,2022-03-26,0.25,https://ipfs.atomichub.io/ipfs/QmSF88M7TPAjYWHAp7hs3AUkjBqxcVKoZvUJ2NptLhaShZ,gnomeseries1,hhvb2.wam,0.08
198658,1099538645449,Robber Gnomie | Whiteout,gnomenaround,eowb.wam,gnomenaround,True,2022-03-29,0.41,https://ipfs.atomichub.io/ipfs/QmbwrAELk8j2vtSPkP95ytaqvVausfjAN6oScK7Z7suc3z,gnomeseries1,hhvb2.wam,0.08
198672,1099678122109,Spikey The Fugu Fish,sdib4.wam,imskq.c.wam,sdib4.wam,True,2022-03-26,8.43,https://ipfs.atomichub.io/ipfs/QmRhGKpaDfP6uRLsD8ZMRf6vniRkT3cNm7Dy5mxwkN3zyr,huntertrophy,huntertrophy,0.05
198675,1099538647520,Psycho Gnomie | Fragment,ssc2w.c.wam,eowb.wam,ssc2w.c.wam,True,2022-03-26,0.25,https://ipfs.atomichub.io/ipfs/QmQsr1jRPxKYFM1zdwM8FhrUcXgZDd3n1ACkqq3ugPpCGt,gnomeseries1,hhvb2.wam,0.08
198745,1099538647922,Sweat Gnome | Fragment,2kkqy.wam,eowb.wam,2kkqy.wam,True,2022-03-26,0.28,https://ipfs.atomichub.io/ipfs/QmZXkUujBkQ8zPomHNUdPgGiuPwH2pggNbHv8azpU2wJRn,gnomeseries1,hhvb2.wam,0.08
198747,1099680015157,Paris Las Vegas 2014,tariy.wam,nashvillelou,tariy.wam,True,2022-03-26,0.0,https://ipfs.atomichub.io/ipfs/QmRLdZc9arUfXeRoiNCjuij36jJ1nrx5V9Ry22W7UZ2BwA,nashvillelou,nashvillelou,0.1
198790,1099543722417,Indium,ddys4.wam,eowb.wam,ddys4.wam,True,2022-03-26,0.13,https://ipfs.atomichub.io/ipfs/QmQazSjuXASCHAcsxyeBpbCR8CARP4iYjzd5okC5UpGmPp/cards/54.gif,elementalnft,elementalnft,0.06
198824,1099603628699,Broken Dollz logo,ea3qw.wam,bq3ys.wam,ea3qw.wam,True,2022-03-28,1.47,https://ipfs.atomichub.io/ipfs/QmStqUGNg2jKUUMFxjqxXCz3uzLsM8f7zXUeWGZgmVjexN,dbrokendollz,4iarc.wam,0.1
198831,1099543736883,Thorium,ddys4.wam,eowb.wam,ddys4.wam,True,2022-03-26,0.78,https://ipfs.atomichub.io/ipfs/QmQazSjuXASCHAcsxyeBpbCR8CARP4iYjzd5okC5UpGmPp/cards/84.gif,elementalnft,elementalnft,0.06
198872,1099649060755,Nature Boy Ric Flair #033,bcbrawlers,h4yra.wam,xmugu.wam,True,2022-03-27,9837.34,https://ipfs.atomichub.io/ipfs/QmRD2ahnfvhiPViRqgmMF8MA6UYYYgt6RXwTdyysrELrcz/RF033RicFlair.png,bcbrawlers,bcbrawlers,0.05
198875,1099651502506,MR CHUMMY 🐴 225,a1luc.wam,dvbbe.wam,a1luc.wam,True,2022-03-26,125.06,https://ipfs.atomichub.io/ipfs/QmYntJqnC3CGmDATM5ShV24pEvTfbnF4cx9Mc1yMgdCADB,senorlupeoke,4xcqy.wam,0.08
198886,1099571061671,ZenDoll-Mother Sticker,jqwcu.wam,svsgw.wam,jqwcu.wam,True,2022-03-26,0.14,https://ipfs.atomichub.io/ipfs/QmZbkV1RS1L5J4xZ7b9CNzdeZPWUkviL7YTaA3pGCCujKw,zendodoparty,zendodoparty,0.08
198899,1099679293696,Dragon Fire,1k3xu.wam,svsgw.wam,1k3xu.wam,True,2022-03-27,0.0,https://ipfs.atomichub.io/ipfs/QmNPR3QZFjbiCVN9LxmyQT3dVYSmrwGtNstxBwaqkzywJs,monstermines,4.jms.c.wam,0.06
199048,1099578029196,Selfie Grizzly GABE,staking.r2,4vyr.wam,lgrri.wam,True,2022-03-27,2.96,https://ipfs.atomichub.io/ipfs/QmfYZ5vJebj7ScyoWsGoZShQ2prXjHrUa7RBTc513Wrxf2,geepeekay.r2,geepeekay.r2,0.06
199190,1099600715834,City Winter Extractor,wrspy.wam,crazyowner21,wrspy.wam,True,2022-03-26,87.54,https://ipfs.atomichub.io/ipfs/QmeNumKmZRpAjvthCGc2wHfxuMLzPfhdfAAtjgmSHZarii/city/city.gif,taco,taco,0.06
199204,1099524592677,The Lurker - Hockey,qcwms.c.wam,np2qw.wam,qcwms.c.wam,True,2022-03-27,0.22,https://ipfs.atomichub.io/ipfs/QmVw3fDskNRcxQweB9vRoo8W8PchiTjtzaATFuGVfY3WWS/Kog/no_foil/common/1-117-25-23-0_front.png,kogsofficial,kogsofficial,0.06
199259,1099524021303,Maya,ore1smnyjr3f,np2qw.wam,n5j2u.c.wam,True,2022-03-26,0.22,https://ipfs.atomichub.io/ipfs/QmVw3fDskNRcxQweB9vRoo8W8PchiTjtzaATFuGVfY3WWS/Kog/no_foil/uncommon/2-6-28-21-0_front.png,kogsofficial,kogsofficial,0.06
199261,1099678330224,Shnazzy E-Girl 1073,cdab.wam,macmancrypto,cdab.wam,True,2022-03-26,4.69,https://ipfs.atomichub.io/ipfs/QmZqHULUzXWs92Um479W8TLofusL3nXPipkL511BnyzY3U,shnazzegirls,k.pko.c.wam,0.15
199416,1099664043535,Alien Mutation,atomicmarket,1svbi.wam,.dgbe.wam,True,2022-03-26,1.25,https://ipfs.atomichub.io/ipfs/Qmb9rDumrSuMPLB9HtX74RTfE6a4WEaEPUHz4kmfEnxecJ,ultrahorrors,gtyaw.wam,0.08
199433,1099557965945,Foia - Entry Submission,2muchforyou2,bskxe.wam,2muchforyou2,True,2022-03-31,0.18,https://ipfs.atomichub.io/ipfs/QmR7RiaoiTr4FH6vm7AdhYYtPtT78vHvr5EWqr14LeSRaC,graffbattles,street.gems,0.08
199463,1099684747084,Robin Cap Dead,3h4.g.c.wam,vdhbi.wam,3h4.g.c.wam,False,2022-03-26,16.82,https://ipfs.atomichub.io/ipfs/https://land.milliononmars.io/robin-cap-dead.png,onmars,onmars,0.06
199471,1099592790373,Chamalien,kryptonstvr3,nxcbq.wam,qoyw4.wam,True,2022-03-26,14.38,https://ipfs.atomichub.io/ipfs/QmcXBVDBGWKKWqBESSCze1uKXZdwr6XnzQFEpYzqtRqW54,kryptonrobot,kryptonquest,0.05
199487,1099537288758,Whale the Bear,rawkingofwax,wmdra.wam,rawkingofwax,True,2022-03-26,0.03,https://ipfs.atomichub.io/ipfs/QmZFq8ZZnQKvKb2pBoeBUZRxfaGDsaLQwym5HVsuq1MeRE,pumpdumpwars,pumpdumpwars,0.1
199584,1099665540094,Captain Promo Pack,fzwre.wam,42yxe.wam,hakarusofail,True,2022-03-26,26.36,https://ipfs.atomichub.io/ipfs/QmTbTjUdGMyUaM8Z6FzeGFzEv4LskdqeoQXKtXo2yCj11N,lostsailorsl,lostsailorsl,0.06
199727,1099512699497,Dance of the Great Spirit,tribalbooks,goodjobomm12,v3vao.wam,True,2022-03-26,2.97,https://ipfs.atomichub.io/ipfs/https://static.tribalbooks.io/symbols/1/dance_of_the_great_spirit.jpg,tribalbooks,tribalbooks,0.08
199763,1099512955519,Track an Elephant,tribalbooks,goodjobomm12,v3vao.wam,True,2022-03-26,2.97,https://ipfs.atomichub.io/ipfs/https://static.tribalbooks.io/symbols/1/track_an_elephant.jpg,tribalbooks,tribalbooks,0.08
200076,1099596997323,2022 - The year of Artofjourney NFT,5lpay.wam,3niji.wam,5lpay.wam,False,2022-03-27,0.05,https://ipfs.atomichub.io/ipfs/QmajEgWNiCDaq2jpSATtdg8aH2t13djCSD6zScn8jfiC99,artofjourney,skcb.wam,0.09
200213,1099583892684,Leaf #1,isnr2.wam,n2f.q.wam,isnr2.wam,True,2022-03-26,0.28,https://ipfs.atomichub.io/ipfs/QmeuLa1h85TtRdGihGhegC94anV14bvt5pgh6ssyCsejGW,weedborncoun,weedborncoun,0.06
200215,1099647686387,Head - 078,ldaqy.wam,umazq.wam,ldaqy.wam,True,2022-03-27,13.16,https://ipfs.atomichub.io/ipfs/QmbTebGFSVAUCKTbe1sRBv7sMkr3rKpMH2obMGaaCk33fd,boneheads444,pj4r2.wam,0.15
200255,1099685493185,Tokenaire #64,xehje.wam,rfiau.wam,xehje.wam,True,2022-03-27,2.3,https://ipfs.atomichub.io/ipfs/QmbjhZLu8vKxewEjCVnuv7KB8K3RKaJQnH46LAEpk5jZct,rarecitynfts,cswaw.wam,0.1
200303,1099684619732,Golden fighter 46 (3/4),5ttqy.wam,auoxg.wam,5ttqy.wam,True,2022-03-26,10.94,https://ipfs.atomichub.io/ipfs/QmUoReBhm1oN8ZcELWMEZJN6e3hfVDa6PiLrRVQo4F7c5N,baddays.r2,baddays.r2,0.06
200309,1099591666276,Mycelic Infantry,splintrlands,23kgq.wam,qwmro.wam,True,2022-03-26,0.23,https://ipfs.atomichub.io/ipfs/https://d36mxiodymuqjm.cloudfront.net/cards_by_level/chaos/Mycelic%20Infantry_lv1.png,splintrlands,splintrlands,0.05
200365,1099573646163,Venari Crystalsmith,lcsiq.wam,23kgq.wam,lcsiq.wam,True,2022-03-26,0.22,https://ipfs.atomichub.io/ipfs/https://d36mxiodymuqjm.cloudfront.net/cards_by_level/reward/Venari%20Crystalsmith_lv1.png,splintrlands,splintrlands,0.05
200412,1099601625291,Harklaw,splintrlands,23kgq.wam,bj.ay.wam,True,2022-03-26,2.5,https://ipfs.atomichub.io/ipfs/https://d36mxiodymuqjm.cloudfront.net/cards_by_level/reward/Harklaw_lv1.png,splintrlands,splintrlands,0.05
200426,1099685455899,Sparking Slash,kwafy.wam,bn1xc.wam,kwafy.wam,True,2022-03-27,0.93,https://ipfs.atomichub.io/ipfs/QmbBtPvz7sb2BGHKed42LBjEVH647yrWhqWgtU6NQZTGgs,tag,tag,0.1
200428,1099685489392,Tokenaire #53,xehje.wam,rfiau.wam,xehje.wam,True,2022-03-27,2.3,https://ipfs.atomichub.io/ipfs/QmX2V2vyWYgg66kE8qSKsSrV4VMph7QvMFgrvAzxZxAQ2n,rarecitynfts,cswaw.wam,0.1
200450,1099523445823,Llama monKey,angerisagift,cryptokungen,bl2qw.wam,True,2022-03-27,5.92,https://ipfs.atomichub.io/ipfs/Qme16iYAFvowYbg7T8KrntsaJ9cAianM2zUDv55P29U99q,crptomonkeys,crptomonkeys,0.07
200479,1099529350064,Grapes of Wrath,v34r4.wam,i2xr2.wam,v34r4.wam,True,2022-03-28,0.03,https://ipfs.atomichub.io/ipfs/QmR7b8nehhgEP36sqQVGE6wEkLHWNj88jyP43hE3ZbvbEw/01_NFT_Assets/OK_Crypto/NFT/Assets_Animations/01_Common/Front/1.1.03_Grapes_of_Wrath.png,weezer,weezer,0.06
200549,1099685454408,Flowing Form,.3gx4.wam,bn1xc.wam,.3gx4.wam,True,2022-03-27,2.26,https://ipfs.atomichub.io/ipfs/QmYFaz4TZzGAsomUJdaMC9cZtgi4ke7G9XvbETQnowENdp,tag,tag,0.1
200646,1099595122001,Monkey,ve12u.c.wam,cyvra.wam,ve12u.c.wam,True,2022-03-29,1.79,https://ipfs.atomichub.io/ipfs/QmbS5oH4KZfyvtw7z89373sMyr99xywzTgKmSpVCkD3y7N,moonstonesco,dndb2.wam,0.05
200880,1099538930645,AROE 62,staking.r2,rkhb4.wam,sucb.wam,True,2022-03-27,0.16,https://ipfs.atomichub.io/ipfs/QmUfzgS6HTbopZJrQgvX5LYeFJKeX8p2UkY22U1WeFL8qA/cards/epic/062.gif,graffiti.r2,graffiti.r2,0.08
200972,1099513295619,EERIE ERIC,evsau.wam,yfcqu.wam,evsau.wam,True,2022-03-28,0.7,https://ipfs.atomichub.io/ipfs/QmYsf6Et9eGsY4jDkWrGdLNiGVQv4h15Cud42W8sqLD4QZ/rare/11.gif,monsters.r2,monsters.r2,0.08
200979,1099514209386,TERRIBLE TREVOR,evsau.wam,yfcqu.wam,evsau.wam,True,2022-03-28,1.75,https://ipfs.atomichub.io/ipfs/QmYsf6Et9eGsY4jDkWrGdLNiGVQv4h15Cud42W8sqLD4QZ/epic/26.gif,monsters.r2,monsters.r2,0.08
200991,1099513297649,NEURAL NASIR,evsau.wam,yfcqu.wam,evsau.wam,True,2022-03-27,6.58,https://ipfs.atomichub.io/ipfs/QmYsf6Et9eGsY4jDkWrGdLNiGVQv4h15Cud42W8sqLD4QZ/legendary/15.png,monsters.r2,monsters.r2,0.08
201054,1099662171963,Malachi Moore,31er2.wam,hn2b.wam,31er2.wam,True,2022-03-30,1.07,"https://ipfs.atomichub.io/ipfs/', ",prosetpwfb21,leafauthnfts,0.06
201056,1099596953353,V2 Nasha - The Engineer Hero,heroesshpro1,4c.qy.wam,ilyhg.wam,True,2022-03-26,25.95,https://ipfs.atomichub.io/ipfs/QmdJGEmUJ6LmaChs7VEhjbuoq2v1rrNcjCukq9C6b1wF1y,spaceheroes1,spaceheroes1,0.1
201059,1099662142173,Frank Gore Jr.,4rmxq.wam,hn2b.wam,4rmxq.wam,True,2022-03-26,0.63,"https://ipfs.atomichub.io/ipfs/', ",prosetpwfb21,leafauthnfts,0.06
201104,1099597277529,Walnuts Seed,54hje.wam,p5sr4.wam,54hje.wam,True,2022-03-29,0.32,https://ipfs.atomichub.io/ipfs/QmX78nnQT9msi4j5BLyfAwmB7PQvm3z3BY9xUySMvYNDRS,drhemsworlds,drhemsworlds,0.05
201163,1099541177089,CHEO 34,sf4fu.wam,rkhb4.wam,sf4fu.wam,True,2022-03-26,0.14,https://ipfs.atomichub.io/ipfs/QmUfzgS6HTbopZJrQgvX5LYeFJKeX8p2UkY22U1WeFL8qA/cards/epic/034.gif,graffiti.r2,graffiti.r2,0.08
201164,1099548827051,AROE 74,sf4fu.wam,rkhb4.wam,sf4fu.wam,True,2022-03-26,0.14,https://ipfs.atomichub.io/ipfs/QmUfzgS6HTbopZJrQgvX5LYeFJKeX8p2UkY22U1WeFL8qA/cards/epic/074.gif,graffiti.r2,graffiti.r2,0.08
201167,1099538933012,AROE 70,staking.r2,rkhb4.wam,sf4fu.wam,True,2022-03-26,0.11,https://ipfs.atomichub.io/ipfs/QmUfzgS6HTbopZJrQgvX5LYeFJKeX8p2UkY22U1WeFL8qA/cards/epic/070.gif,graffiti.r2,graffiti.r2,0.08
201168,1099538744655,CHEO 39,staking.r2,rkhb4.wam,bcgvw.wam,True,2022-03-27,0.06,https://ipfs.atomichub.io/ipfs/QmUfzgS6HTbopZJrQgvX5LYeFJKeX8p2UkY22U1WeFL8qA/cards/common/039.png,graffiti.r2,graffiti.r2,0.08
201169,1099538781493,AROE 73,staking.r2,rkhb4.wam,n4u1..c.wam,True,2022-03-26,0.05,https://ipfs.atomichub.io/ipfs/QmUfzgS6HTbopZJrQgvX5LYeFJKeX8p2UkY22U1WeFL8qA/cards/common/073.png,graffiti.r2,graffiti.r2,0.08
201225,1099521856277,ClucKey,angerisagift,cryptokungen,bl2qw.wam,True,2022-03-26,5.63,https://ipfs.atomichub.io/ipfs/QmWWgs3Ljcdq7CoSYhPuN56DwHRXDf94342L7dFiVDCNvK,crptomonkeys,crptomonkeys,0.07
201420,1099577706385,Ruby,nn1ew.wam,v34r4.wam,nn1ew.wam,True,2022-03-28,0.37,https://ipfs.atomichub.io/ipfs/QmWcBtiqLwpeXJTkk74drUFoaqSwpbZxyPAF4WQcnjq36m,galactic123c,z2.di.wam,0.09
201678,1099559338075,Waxel Ninja #1955,jraly.c.wam,upoms.c.wam,jraly.c.wam,True,2022-03-29,54.93,https://ipfs.atomichub.io/ipfs/QmeACHtbsJnVGEbso1fQNtsmDKWXZzXFUms2u3AztnugQh,waxelninjas1,waxelaccount,0.1
201702,1099525757395,Freddie Freeman/Marcell Ozuna,ibore.wam,bimr.wam,ibore.wam,True,2022-03-28,173.69,https://ipfs.atomichub.io/ipfs/QmeUc3zvUR1vRP676Kuy1YZskWTX2Eusht3Z9NUo5k48ne/Epic/Team%20Cubes%20Back/topps_series1_team-cube_back.jpg,mlb.topps,mlb.topps,0.06
201748,1099568421678,Uni Gnome | Base Card,gnomtoolshed,mzrhi.wam,diyt4.wam,True,2022-03-27,0.32,https://ipfs.atomichub.io/ipfs/QmNrWxukz2V7Wq9WiA6gn9s5jXBix7Yet9a1jNJ5P8zv7B,gnomeseries1,hhvb2.wam,0.08
201782,1099512937277,element_claddagh,2d1aq.wam,np2qw.wam,2d1aq.wam,True,2022-03-30,106.8,https://ipfs.atomichub.io/ipfs/QmdKe7NJBh9p6VsQSGYsQe5A2Av27XSRh9rEi86vmyXb6N,bitcoinorign,btcorigins21,0.1
201817,1099541060031,Satoshi 5 - Special Edition,2d1aq.wam,np2qw.wam,2d1aq.wam,True,2022-03-30,4.19,https://ipfs.atomichub.io/ipfs/QmQ2jeKRLqYGzYQxx79UkJRp54wVketgiaLBdzCQeNRJ3C,bitcoinorign,btcorigins21,0.1
201923,1099662144948,George Karlaftis,l1wb2.wam,hn2b.wam,yz4ro.wam,True,2022-03-26,1.25,"https://ipfs.atomichub.io/ipfs/', ",prosetpwfb21,leafauthnfts,0.06
201933,1099598170945,Stem,h1tag.wam,qhlje.wam,h1tag.wam,True,2022-03-26,11.88,https://ipfs.atomichub.io/ipfs/QmVZ3n15m9G2Dj9q17reiukMfjZaQZnT1ewBdCkYxnSWep,monsterfight,monsterfight,0.05
